group_id,team,level,path,repo,via_squad,in_codacy,sec_issues,sec_critical,sec_medium,sec_minor,all_issues
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,logistics-optimization-abtest,group:routing-experimentation,False,0,0,0,0,0
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,logistics-optimization-simulator,group:routing-experimentation,False,0,0,0,0,0
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,logistics-simulator,group:routing-experimentation,False,0,0,0,0,0
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,logistics-simulator-acceptance,group:routing-experimentation,False,0,0,0,0,0
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,logistics-simulator-scheduler,group:routing-experimentation,True,14,14,0,0,14
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,simulator-dashboard,group:routing-experimentation,False,0,0,0,0,0
group:routing-experimentation,Adaptive Dispatching,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Adaptive Dispatching,simulator-router-service,group:routing-experimentation,True,2,2,0,0,2
group:log-algo,Algo,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Algo,logistics-assignment-algorithm,group:log-algo,True,0,0,0,0,24
group:log-algo,Algo,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Algo,logistics-optimization-osrm,group:log-algo,True,10,5,5,0,21
group:log-algo,Algo,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Algo,logistics-optimization-stabilizer,group:log-algo,True,1,0,1,0,13
group:log-algo,Algo,SQUAD,Logistics / Rider / Optimization / Dispatching Intelligence / Algo,logistics-optimization-valhalla,group:log-algo,True,0,0,0,0,12
group:routing,Routing Control,DOMAIN,Logistics / Rider / Optimization / Routing Control,logistics-optimization-dispatch-service,group:routing-infrastructure,False,0,0,0,0,0
group:routing,Routing Control,DOMAIN,Logistics / Rider / Optimization / Routing Control,logistics-optimization-routes-service,group:routing-infrastructure,False,0,0,0,0,0
group:routing,Routing Control,DOMAIN,Logistics / Rider / Optimization / Routing Control,logistics-routing-infra-event-router,group:routing-infrastructure,False,0,0,0,0,0
group:routing,Routing Control,DOMAIN,Logistics / Rider / Optimization / Routing Control,logistics-send-to-vendor-service,group:routing-infrastructure,False,0,0,0,0,0
group:routing-infrastructure,Routing Core,SQUAD,Logistics / Rider / Optimization / Routing Control / Routing Core,logistics-optimization-dispatch-service,group:routing-infrastructure,False,0,0,0,0,0
group:routing-infrastructure,Routing Core,SQUAD,Logistics / Rider / Optimization / Routing Control / Routing Core,logistics-optimization-routes-service,group:routing-infrastructure,False,0,0,0,0,0
group:routing-infrastructure,Routing Core,SQUAD,Logistics / Rider / Optimization / Routing Control / Routing Core,logistics-routing-infra-event-router,group:routing-infrastructure,False,0,0,0,0,0
group:routing-infrastructure,Routing Core,SQUAD,Logistics / Rider / Optimization / Routing Control / Routing Core,logistics-send-to-vendor-service,group:routing-infrastructure,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,arara-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,arara-dashboard,group:rider-recruitment,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,gcc-starling-aion,group:rider-scheduling,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-arara-api,group:rider-recruitment,True,85,85,0,0,117
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-arara-dashboard,group:rider-recruitment,True,52,52,0,0,52
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-company-management,group:workforce-lifecycle-workforce-management,True,2,2,0,0,19
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-company-management-dashboard,group:workforce-lifecycle-workforce-management,True,56,37,18,1,65
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-dodo-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-dodo-landing-page,group:rider-recruitment,True,0,0,0,0,3
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-forecast,group:rider-scheduling,True,40,40,0,0,40
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-forecast-api,group:rider-scheduling,True,2,2,0,0,12
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-forms-dashboard,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-goldcrest-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-infra-helm,group:rider-payments,True,243,243,0,0,254
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-kiwi,group:rider-scheduling,True,0,0,0,0,4
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-kong-migration,group:rider-recruitment,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-magpie,group:rider-scheduling,True,3,3,0,0,3
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-outbox-worker,group:rider-payments,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-payments-data-orchestrator,group:rider-payments,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-penguin,group:rider-scheduling,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-picapau,group:workforce-lifecycle-workforce-management,True,1,1,0,0,41
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-recruitment-gateway,group:rider-recruitment,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-absences-app,group:workforce-lifecycle-workforce-management,True,28,28,0,0,28
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-compliance,group:rider-compliance,True,2,2,0,0,53
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-compliance-app,group:rider-compliance,True,8,8,0,0,8
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-delivery-distance,group:rider-payments,True,0,0,0,0,11
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-images,group:rider-scheduling,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-loyalty,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-loyalty-app,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-loyalty-dashboard,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-payments,group:rider-payments,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-payments-app,group:rider-payments,True,8,8,0,0,32
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-payments-boosts,group:rider-rewards,True,0,0,0,0,17
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-qualification-api,group:workforce-lifecycle-workforce-management,True,11,11,0,0,11
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rider-stats,group:rider-compliance,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rooster-api,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rooster-app,group:workforce-lifecycle-workforce-management,True,7,7,0,0,24
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rooster-dashboard,group:workforce-lifecycle-workforce-management,True,83,83,0,0,86
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-rooster-scoring,group:rider-compliance,True,2,2,0,0,2
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-scheduler,group:rider-scheduling,True,3,3,0,0,3
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-shifts-evaluation,group:rider-scheduling,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-signing-service,group:rider-recruitment,True,0,0,0,0,11
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-stress-management,group:rider-scheduling,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety,group:rider-rewards,True,38,35,3,0,38
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-app,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-audience,group:rider-rewards,True,27,22,5,0,27
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-channels,group:rider-rewards,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-content-delivery,group:rider-rewards,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-dashboard,group:rider-rewards,True,2,2,0,0,2
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-inbox,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,logistics-tweety-session,group:rider-rewards,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,rider-live-operations,group:rider-scheduling,True,1,1,0,0,1
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,rider-quests,group:rider-compliance,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,rider-recruitment-web-app,group:rider-recruitment,True,3,3,0,0,17
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,rrds-web-icons,group:rider-rewards,False,0,0,0,0,0
group:workforce,Workforce,TRIBE,Logistics / Rider / Workforce,user-token-management,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,arara-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,arara-dashboard,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,gcc-starling-aion,group:rider-scheduling,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-arara-api,group:rider-recruitment,True,85,85,0,0,117
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-arara-dashboard,group:rider-recruitment,True,52,52,0,0,52
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-company-management,group:workforce-lifecycle-workforce-management,True,2,2,0,0,19
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-company-management-dashboard,group:workforce-lifecycle-workforce-management,True,56,37,18,1,65
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-dodo-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-dodo-landing-page,group:rider-recruitment,True,0,0,0,0,3
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-forecast,group:rider-scheduling,True,40,40,0,0,40
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-forecast-api,group:rider-scheduling,True,2,2,0,0,12
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-forms-dashboard,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-goldcrest-api,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-kiwi,group:rider-scheduling,True,0,0,0,0,4
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-kong-migration,group:rider-recruitment,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-magpie,group:rider-scheduling,True,3,3,0,0,3
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-penguin,group:rider-scheduling,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-picapau,group:workforce-lifecycle-workforce-management,True,1,1,0,0,41
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-recruitment-gateway,group:rider-recruitment,True,1,1,0,0,1
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rider-absences-app,group:workforce-lifecycle-workforce-management,True,28,28,0,0,28
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rider-images,group:rider-scheduling,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rider-qualification-api,group:workforce-lifecycle-workforce-management,True,11,11,0,0,11
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rooster-api,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rooster-app,group:workforce-lifecycle-workforce-management,True,7,7,0,0,24
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-rooster-dashboard,group:workforce-lifecycle-workforce-management,True,83,83,0,0,86
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-scheduler,group:rider-scheduling,True,3,3,0,0,3
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-shifts-evaluation,group:rider-scheduling,True,1,1,0,0,1
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-signing-service,group:rider-recruitment,True,0,0,0,0,11
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,logistics-stress-management,group:rider-scheduling,False,0,0,0,0,0
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,rider-live-operations,group:rider-scheduling,True,1,1,0,0,1
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,rider-recruitment-web-app,group:rider-recruitment,True,3,3,0,0,17
group:workforce-lifecycle,Lifecycle,DOMAIN,Logistics / Rider / Workforce / Lifecycle,user-token-management,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,arara-api,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,arara-dashboard,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-arara-api,group:rider-recruitment,True,85,85,0,0,117
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-arara-dashboard,group:rider-recruitment,True,52,52,0,0,52
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-dodo-api,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-dodo-landing-page,group:rider-recruitment,True,0,0,0,0,3
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-goldcrest-api,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-kong-migration,group:rider-recruitment,False,0,0,0,0,0
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-recruitment-gateway,group:rider-recruitment,True,1,1,0,0,1
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,logistics-signing-service,group:rider-recruitment,True,0,0,0,0,11
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,rider-recruitment-web-app,group:rider-recruitment,True,3,3,0,0,17
group:rider-recruitment,Rider Hiring,SQUAD,Logistics / Rider / Workforce / Lifecycle / Rider Hiring,user-token-management,group:rider-recruitment,False,0,0,0,0,0
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,gcc-starling-aion,group:rider-scheduling,False,0,0,0,0,0
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-forecast,group:rider-scheduling,True,40,40,0,0,40
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-forecast-api,group:rider-scheduling,True,2,2,0,0,12
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-kiwi,group:rider-scheduling,True,0,0,0,0,4
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-magpie,group:rider-scheduling,True,3,3,0,0,3
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-penguin,group:rider-scheduling,False,0,0,0,0,0
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-rider-images,group:rider-scheduling,False,0,0,0,0,0
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-scheduler,group:rider-scheduling,True,3,3,0,0,3
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-shifts-evaluation,group:rider-scheduling,True,1,1,0,0,1
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,logistics-stress-management,group:rider-scheduling,False,0,0,0,0,0
group:rider-scheduling,Scheduling,SQUAD,Logistics / Rider / Workforce / Lifecycle / Scheduling,rider-live-operations,group:rider-scheduling,True,1,1,0,0,1
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-company-management,group:workforce-lifecycle-workforce-management,True,2,2,0,0,19
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-company-management-dashboard,group:workforce-lifecycle-workforce-management,True,56,37,18,1,65
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-forms-dashboard,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-picapau,group:workforce-lifecycle-workforce-management,True,1,1,0,0,41
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-rider-absences-app,group:workforce-lifecycle-workforce-management,True,28,28,0,0,28
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-rider-qualification-api,group:workforce-lifecycle-workforce-management,True,11,11,0,0,11
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-rooster-api,group:workforce-lifecycle-workforce-management,False,0,0,0,0,0
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-rooster-app,group:workforce-lifecycle-workforce-management,True,7,7,0,0,24
group:workforce-lifecycle-workforce-management,Workforce Management,SQUAD,Logistics / Rider / Workforce / Lifecycle / Workforce Management,logistics-rooster-dashboard,group:workforce-lifecycle-workforce-management,True,83,83,0,0,86
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-infra-helm,group:rider-payments,True,243,243,0,0,254
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-outbox-worker,group:rider-payments,True,1,1,0,0,1
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-payments-data-orchestrator,group:rider-payments,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-compliance,group:rider-compliance,True,2,2,0,0,53
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-compliance-app,group:rider-compliance,True,8,8,0,0,8
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-delivery-distance,group:rider-payments,True,0,0,0,0,11
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-loyalty,group:rider-rewards,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-loyalty-app,group:rider-rewards,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-loyalty-dashboard,group:rider-rewards,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-payments,group:rider-payments,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-payments-app,group:rider-payments,True,8,8,0,0,32
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-payments-boosts,group:rider-rewards,True,0,0,0,0,17
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rider-stats,group:rider-compliance,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-rooster-scoring,group:rider-compliance,True,2,2,0,0,2
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety,group:rider-rewards,True,38,35,3,0,38
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-app,group:rider-rewards,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-audience,group:rider-rewards,True,27,22,5,0,27
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-channels,group:rider-rewards,True,1,1,0,0,1
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-content-delivery,group:rider-rewards,True,1,1,0,0,1
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-dashboard,group:rider-rewards,True,2,2,0,0,2
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-inbox,group:rider-rewards,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,logistics-tweety-session,group:rider-rewards,True,1,1,0,0,1
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,rider-quests,group:rider-compliance,False,0,0,0,0,0
group:payment-and-incentive,Payments & Incentives,DOMAIN,Logistics / Rider / Workforce / Payments & Incentives,rrds-web-icons,group:rider-rewards,False,0,0,0,0,0
group:rider-compliance,Compliance,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Compliance,logistics-rider-compliance,group:rider-compliance,True,2,2,0,0,53
group:rider-compliance,Compliance,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Compliance,logistics-rider-compliance-app,group:rider-compliance,True,8,8,0,0,8
group:rider-compliance,Compliance,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Compliance,logistics-rider-stats,group:rider-compliance,False,0,0,0,0,0
group:rider-compliance,Compliance,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Compliance,logistics-rooster-scoring,group:rider-compliance,True,2,2,0,0,2
group:rider-compliance,Compliance,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Compliance,rider-quests,group:rider-compliance,False,0,0,0,0,0
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-infra-helm,group:rider-payments,True,243,243,0,0,254
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-outbox-worker,group:rider-payments,True,1,1,0,0,1
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-payments-data-orchestrator,group:rider-payments,False,0,0,0,0,0
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-rider-delivery-distance,group:rider-payments,True,0,0,0,0,11
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-rider-payments,group:rider-payments,False,0,0,0,0,0
group:rider-payments,Payments,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Payments,logistics-rider-payments-app,group:rider-payments,True,8,8,0,0,32
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-rider-loyalty,group:rider-rewards,False,0,0,0,0,0
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-rider-loyalty-app,group:rider-rewards,False,0,0,0,0,0
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-rider-loyalty-dashboard,group:rider-rewards,False,0,0,0,0,0
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-rider-payments-boosts,group:rider-rewards,True,0,0,0,0,17
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety,group:rider-rewards,True,38,35,3,0,38
